cenefa,count,lat,lon,cluster
181A03,15,4.73527595276,-74.0802503355,4.0
197A03,15,4.74254678642,-74.0907343352,4.0
075A07,15,4.64076078362,-74.1403848352,4.0
180A05,15,4.68446128451,-74.0921696686,0.0
694A00,15,4.62539145017,-74.082123669,4.0
060A07,15,4.63048393909,-74.1343186694,0.0
107B07,15,4.64052766313,-74.1353820755,4.0
105A02,15,4.75270795289,-74.0503265029,4.0
478A05,15,4.70341136521,-74.1161807225,0.0
127D06,15,4.641447284,-74.1139706683,4.0
043A05,15,4.70237101001,-74.1299363862,4.0
016A05,15,4.64606178335,-74.0845080019,0.0
024A00,15,4.63816494972,-74.0746300022,0.0
778A00,15,4.62283078318,-74.0664970024,4.0
271A02,15,4.80034056991,-74.0484450005,1.0
161A08,15,4.61384511593,-74.1696375016,0.0
011A02,15,4.7540426197,-74.0569260027,4.0
026B09,15,4.61398961606,-74.1666236755,4.0
041A05,15,4.70481041353,-74.1279667974,4.0
069A11,15,4.57771578161,-74.1310788354,4.0
039A11,15,4.55456011476,-74.1214813351,0.0
119D05,15,4.66368328435,-74.0957778351,2.0
013A08,15,4.60593811573,-74.1195716686,0.0
785A00,15,4.59856082306,-74.0787548604,0.0
224A00,15,4.66312401208,-74.0547468357,4.0
032A08,15,4.62709546097,-74.1696701908,0.0
180A08,15,4.61572681314,-74.1611961326,0.0
085A10,15,4.59279927144,-74.11170647,0.0
021A10,15,4.59469957269,-74.1128365301,0.0
354A08,15,4.62704511681,-74.1699865018,0.0
110A02,15,4.7405604523,-74.0653021693,4.0
165B03,15,4.68915725845,-74.066440169,2.0
093B02,15,4.6877249522,-74.0597977398,2.0
072A07,15,4.63358761627,-74.1206968352,0.0
068D06,15,4.64314228367,-74.1122518355,4.0
033A08,15,4.62517496516,-74.1692128232,0.0
034B10,15,4.58573996671,-74.1368090128,4.0
477A05,15,4.70112781312,-74.1326779107,4.0
621A09,15,4.61551238874,-74.1610331276,0.0
179A05,15,4.68877095118,-74.0970598352,0.0
272A01,15,4.74034828602,-74.0308410035,4.0
285A01,15,4.73217731386,-74.0447053426,4.0
065A07,15,4.62734594959,-74.1100543353,0.0
169A08,15,4.61447028276,-74.1653578343,0.0
121C05,15,4.66870806728,-74.0914422521,4.0
086A10,15,4.59010361576,-74.1097470017,0.0
145A00,15,4.63347256748,-74.0718280126,0.0
159E08,15,4.61516199354,-74.1361830525,4.0
219A00,15,4.67826462421,-74.0457352906,4.0
362A00,15,4.641008436,-74.0741559207,0.0
009A10,15,4.58474565735,-74.137191504,0.0
048B10,15,4.58906230283,-74.1385409901,4.0
113B08,15,4.60508344894,-74.1246814171,4.0
017A05,15,4.64721542806,-74.0872142643,0.0
104A07,15,4.63654911644,-74.1367415016,4.0
107B09,15,4.61467121962,-74.1637253786,4.0
052A07,15,4.61622444956,-74.1121043353,0.0
580A08,15,4.62926142505,-74.1376694095,4.0
048A08,15,4.60390539907,-74.1206292478,0.0
029B09,15,4.61344883442,-74.170599805,4.0
825A00,15,4.64600164576,-74.0607199673,4.0
099A00,15,4.66163778374,-74.0624201693,4.0
094A09,15,4.59951228283,-74.1170721685,0.0
065D06,15,4.65008911715,-74.1062818357,2.0
068B07,15,4.63794352592,-74.1366752401,4.0
111A08,15,4.6342890657,-74.1634885617,0.0
065A09,15,4.61624011608,-74.1878175012,0.0
235B01,15,4.7325895956,-74.024163456,2.0
180A03,15,4.73390716694,-74.0779329182,4.0
611A08,15,4.63644718457,-74.1643788055,4.0
093A09,15,4.59724244949,-74.114471502,0.0
329A08,15,4.62511027641,-74.1797622278,0.0
088A02,14,4.75777428634,-74.0459240026,4.0
095B09,14,4.60354029466,-74.1229479673,0.0
116C04,14,4.68525553212,-74.0927636949,2.0
185A03,14,4.71049445207,-74.0764536692,4.0
195A08,14,4.62541968238,-74.151979597,4.0
184A08,14,4.6187236162,-74.1459178346,0.0
187A03,14,4.71009928545,-74.0790395022,4.0
109A11,14,4.58529767666,-74.1057154605,0.0
170A05,14,4.69788745492,-74.1088691371,0.0
107B11,14,4.58875630327,-74.1088109864,0.0
007A06,14,4.66242911753,-74.1154065018,4.0
062A10,14,4.5956160439,-74.1683228724,2.0
627A09,14,4.61833797635,-74.1463530001,0.0
555A08,14,4.63368349937,-74.1553529119,4.0
220A00,14,4.67630008937,-74.046745294,4.0
601A01,14,4.74176743415,-74.0363508464,4.0
026A11,14,4.57549594897,-74.1334585015,2.0
232C00,14,4.64850241997,-74.0637421762,4.0
068A00,14,4.59646705047,-74.0804244365,0.0
064A07,14,4.62804895019,-74.1102038352,0.0
016A00,14,4.65084892415,-74.0719526793,0.0
049A09,14,4.60401628268,-74.1832691676,0.0
110A11,14,4.58407178215,-74.1046988356,0.0
284A09,14,4.62273228355,-74.1898143342,0.0
039A09,14,4.60222828249,-74.1824430012,0.0
300A00,14,4.66159961725,-74.0599150028,4.0
210D05,14,4.66221878413,-74.0968976687,2.0
103A00,14,4.638632509,-74.0696656249,0.0
143A00,14,4.63061404433,-74.0723665567,0.0
355A00,14,4.65659082128,-74.0654590987,4.0
164A08,14,4.62222839187,-74.1668519966,0.0
098B09,14,4.6107913091,-74.1317400894,0.0
273A01,14,4.74103314786,-74.0336343272,4.0
344A07,14,4.6463246556,-74.1307824314,
249A00,14,4.60758663965,-74.0748385564,0.0
208B05,14,4.70386011852,-74.1365763348,0.0
075A09,14,4.59667544947,-74.1726521682,2.0
171A05,14,4.6997473908,-74.1114908645,0.0
124C05,14,4.67580145081,-74.086836502,4.0
066A08,14,4.63499978359,-74.1634095013,4.0
061A07,14,4.6298457443,-74.1285973471,0.0
216A13,14,4.57783417994,-74.0921401069,0.0
401A06,14,4.62560228327,-74.0827245023,4.0
101A11,14,4.589123449,-74.1087380023,0.0
061B09,14,4.60519148112,-74.1251273011,0.0
175A00,14,4.6241973318,-74.0831676189,4.0
095A07,14,4.63608928366,-74.1196611685,0.0
042A05,14,4.70465208682,-74.1279259659,4.0
186A03,14,4.71039861892,-74.0755998356,4.0
035A08,14,4.61938111668,-74.1648996678,0.0
301A00,14,4.66257878397,-74.059289336,4.0
207A01,14,4.72449978548,-74.032163003,2.0
212A00,14,4.68587495168,-74.0528580031,4.0
525A08,14,4.63525798983,-74.1804805518,2.0
005B10,14,4.58607093879,-74.1305590632,4.0
302A10,14,4.59401361535,-74.1380135013,0.0
101A13,14,4.57398088225,-74.0926035695,0.0
087A02,14,4.75490261968,-74.0464913364,4.0
115A01,14,4.7271172854,-74.0320905027,2.0
068A09,14,4.62061861625,-74.1894441679,0.0
042A09,14,4.60985478317,-74.1851605016,0.0
347A00,14,4.62401454852,-74.0720630023,0.0
007A10,14,4.58518711591,-74.134661168,4.0
006A10,14,4.58591061521,-74.1305350021,4.0
044A05,14,4.70218018385,-74.1295464022,4.0
091C07,14,4.62989560705,-74.1218514817,4.0
033B11,14,4.58733103209,-74.1076643426,0.0
124B05,14,4.67609291073,-74.086587408,2.0
332A07,14,4.627831675,-74.1154914513,0.0
028A11,14,4.57390994826,-74.1374003354,2.0
132A06,14,4.65190961743,-74.104970169,4.0
005A11,14,4.55899244825,-74.1387490015,4.0
011A08,14,4.61102445104,-74.1167144035,0.0
190A08,14,4.62622581511,-74.1512354244,4.0
032A10,14,4.59186711558,-74.1384253349,0.0
343A07,14,4.65693692376,-74.1381624476,0.0
100A00,14,4.65922957497,-74.0638000088,4.0
076A05,14,4.62985094967,-74.0802383353,4.0
128A12,14,4.5528117812,-74.1190438348,0.0
156A05,14,4.65275311693,-74.0814635024,0.0
174A03,14,4.68836181644,-74.0738262841,4.0
174C03,14,4.68888999982,-74.0730000001,4.0
374A07,14,4.61675639185,-74.1106533233,0.0
118B05,14,4.66161945038,-74.0969873353,2.0
065B06,14,4.64966957831,-74.1066161552,4.0
081A01,14,4.73637056493,-74.0251800777,4.0
181A05,14,4.68280195167,-74.0907589341,0.0
052A02,14,4.74302028645,-74.0649565028,4.0
081A11,14,4.56448428131,-74.1296960018,4.0
790A00,14,4.59881994886,-74.0790130025,0.0
128D06,14,4.6460167838,-74.109387335,4.0
055A09,14,4.59604894891,-74.1652596684,2.0
051A07,14,4.61817294996,-74.1073673351,0.0
183A08,14,4.61770344921,-74.1500923348,0.0
009A08,14,4.61398194922,-74.1152803357,0.0
006A11,14,4.55518628159,-74.1374581683,4.0
108A11,14,4.58744361558,-74.107394169,0.0
342A07,14,4.65703195058,-74.1385670019,2.0
547A03,14,4.7457784529,-74.0949440019,4.0
036A08,14,4.6173424499,-74.1637573346,0.0
086A00,14,4.63328944973,-74.0714218355,0.0
135A05,14,4.6455544505,-74.0845321693,0.0
048A09,14,4.60102378293,-74.1808430017,0.0
352A00,14,4.63544482268,-74.0703830694,0.0
044A00,14,4.67395194552,-74.047956547,4.0
163A08,14,4.61891188089,-74.1649441598,0.0
177A05,14,4.69471383394,-74.1046482182,0.0
009A01,14,4.73054795204,-74.0319945027,2.0
787A00,13,4.60359084439,-74.0756341602,0.0
306A01,13,4.73095545224,-74.0452090027,4.0
070A06,13,4.65816645024,-74.1121151684,4.0
007B05,13,4.68198109583,-74.0988908157,4.0
390A09,13,4.60266444919,-74.1511928349,0.0
076A09,13,4.60860615774,-74.1854757298,0.0
123C04,13,4.69968387445,-74.1111044194,2.0
111A11,13,4.58226367445,-74.1032790484,0.0
136B06,13,4.65358888075,-74.1223562882,4.0
078A12,13,4.58101328248,-74.101865669,0.0
016A10,13,4.58336228189,-74.1138296686,2.0
244B00,13,4.60569097613,-74.0719399999,0.0
209D08,13,4.61141299111,-74.1322029413,4.0
017A10,13,4.58167766099,-74.1184078328,2.0
059A08,13,4.63708895021,-74.164984835,4.0
015A00,13,4.65038123292,-74.0692871139,0.0
058A08,13,4.63819128352,-74.1657011679,4.0
091B07,13,4.63023925229,-74.1217789386,4.0
196A01,13,4.69553878511,-74.0337380029,4.0
032A01,13,4.70772878556,-74.0483746691,4.0
307A00,13,4.6735580409,-74.0533874151,4.0
136A05,13,4.64442678405,-74.0829850026,0.0
306A00,13,4.67250545057,-74.0540843364,4.0
178A05,13,4.69132611839,-74.1003078352,0.0
012A02,13,4.75441745314,-74.0583875027,4.0
355A07,13,4.65109184961,-74.1284171356,0.0
023A11,13,4.58064944846,-74.1214025023,2.0
240B00,13,4.61485380843,-74.0706815653,0.0
044B00,13,4.67469686069,-74.0475611725,4.0
176A05,13,4.69266061792,-74.1019470019,0.0
066B05,13,4.70884088464,-74.1396836139,0.0
169A06,13,4.65758211698,-74.1136383353,4.0
143A06,13,4.65339427793,-74.1092970319,4.0
063A10,13,4.59671261609,-74.1766250015,2.0
014A09,13,4.61941211614,-74.1390570013,4.0
034A08,13,4.62428927022,-74.1679651745,0.0
786A00,13,4.60121878249,-74.0771573356,0.0
057A07,13,4.65805628383,-74.1349723348,0.0
276A00,13,4.63292056012,-74.0695550099,0.0
144A05,13,4.66048454614,-74.0895859984,0.0
444B05,13,4.6686599185,-74.1097055335,4.0
129B07,13,4.65409997648,-74.1421000005,0.0
130A07,13,4.66115537743,-74.1341002296,0.0
207A03,13,4.73485861909,-74.0804131686,4.0
418A11,13,4.57204309783,-74.1395896158,4.0
288A01,13,4.70483795145,-74.0489995032,4.0
037A08,13,4.61627561638,-74.1633076684,0.0
059A09,13,4.59449794896,-74.1343516686,2.0
350A09,13,4.59994028288,-74.1577610013,0.0
008B05,13,4.66666424604,-74.1117587267,4.0
219B00,13,4.67838172986,-74.0456871235,4.0
082A12,13,4.57877694904,-74.0985623355,0.0
014A02,13,4.757280453,-74.0618778357,4.0
220B00,13,4.67659782947,-74.0465894591,4.0
094A08,13,4.6297761163,-74.1344548352,0.0
119A11,13,4.57196328229,-74.1390125018,4.0
017A09,13,4.60277614659,-74.1436265723,0.0
084A00,13,4.63276511631,-74.068410169,0.0
157A00,13,4.59548210185,-74.0961226984,0.0
032B10,13,4.59134234644,-74.1386057554,4.0
155A02,13,4.72686878585,-74.0745925025,4.0
221B00,13,4.67272533484,-74.0485902825,4.0
156A02,13,4.73129145222,-74.0747536688,4.0
636A08,13,4.63925447368,-74.1580178783,0.0
102B04,13,4.67959211827,-74.0847326685,2.0
302B10,13,4.59402494916,-74.1380482674,4.0
102B11,13,4.58496728257,-74.1058170471,0.0
179A03,13,4.72675161887,-74.0748883355,4.0
064B05,13,4.70596278514,-74.1370238353,0.0
125B07,13,4.64730997611,-74.1491000001,0.0
302A00,13,4.66471306826,-74.0580256449,4.0
050A09,13,4.60520161609,-74.1823801677,0.0
138A05,13,4.66382342864,-74.0918859017,0.0
048A11,13,4.54808623748,-74.1372502275,4.0
039A02,13,4.7127974523,-74.0702751691,4.0
222A00,13,4.67004925223,-74.0500706444,4.0
294A01,13,4.68636772772,-74.0479820886,4.0
002A11,13,4.56315461474,-74.138531502,4.0
223A00,13,4.66623277525,-74.0526001078,4.0
132C06,13,4.65188861698,-74.104966502,0.0
117A01,13,4.73221811893,-74.0449368365,4.0
035A02,13,4.72308828529,-74.0665356694,4.0
363A11,13,4.55709344808,-74.1236348352,0.0
206A03,13,4.73785645246,-74.0854235026,4.0
069A06,13,4.65525878411,-74.1102043352,4.0
080A01,13,4.73820883709,-74.032476083,4.0
019A06,13,4.65790761701,-74.1344923351,0.0
277A00,13,4.63246711651,-74.0668353358,0.0
788A00,13,4.60372589148,-74.0759011993,0.0
388A09,13,4.60434628291,-74.1530318345,0.0
221A00,13,4.67239943245,-74.0487912911,4.0
160B01,13,4.68309999984,-74.0437999998,2.0
153A02,13,4.71751661836,-74.0689733359,4.0
304A00,13,4.66921195117,-74.0556675026,4.0
152A02,13,4.715632285,-74.069813169,4.0
041A09,13,4.60638744966,-74.1829568346,0.0
349B07,13,4.65244874907,-74.1438495285,0.0
020A06,13,4.65360797612,-74.1304290003,0.0
159D08,13,4.61556922396,-74.1365539499,4.0
134B06,13,4.65964066984,-74.1172686527,4.0
040A09,13,4.60248861549,-74.1812330009,0.0
200A01,13,4.70904811895,-74.0325608365,2.0
208A03,13,4.73284678603,-74.0771508356,4.0
784A00,13,4.59632594897,-74.0802075021,0.0
026B05,13,4.67629792597,-74.1031976642,4.0
356B07,13,4.64196781927,-74.1546584503,4.0
314A08,13,4.61791111596,-74.1684941683,0.0
286A01,13,4.73412445246,-74.0442183366,4.0
113A02,13,4.74664878621,-74.0650970029,4.0
129B05,13,4.67212101764,-74.1063032522,4.0
161B01,13,4.68161999929,-74.041,2.0
053A09,13,4.60984671136,-74.1863117457,0.0
207A00,13,4.59650585799,-74.0981677275,0.0
079A01,13,4.73921095291,-74.0361136695,4.0
004B11,13,4.55891399679,-74.13922616,0.0
305A00,13,4.67079461768,-74.0549051691,4.0
044A09,13,4.6115436162,-74.1862141677,0.0
024A11,13,4.57971578222,-74.1240231681,2.0
209A08,13,4.61236253767,-74.13359177,0.0
122A11,13,4.57710211522,-74.130118835,4.0
022A11,13,4.58122831828,-74.1196327928,2.0
012A01,13,4.70157345152,-74.0327513361,4.0
303A00,13,4.66581329957,-74.0573102419,4.0
354A09,13,4.60023061566,-74.1541380014,0.0
065A06,13,4.64952695032,-74.1067565021,0.0
195A06,13,4.65578828384,-74.112510835,4.0
307A01,13,4.7342661193,-74.0444316696,4.0
045A00,13,4.66814861774,-74.0514065029,4.0
158A05,13,4.64791778072,-74.0871589593,0.0
030B08,13,4.63826034209,-74.1592095591,0.0
045A09,13,4.59781761592,-74.1804430015,0.0
011A10,13,4.58194228184,-74.1405675015,0.0
212A13,13,4.57452888254,-74.0928634788,0.0
187A06,13,4.65275295088,-74.1102590023,4.0
676A00,13,4.59413711556,-74.0815681691,0.0
052A10,13,4.58236361568,-74.1167711683,2.0
050A08,13,4.60838044911,-74.1182598348,0.0
040A11,13,4.54933911479,-74.1211996686,0.0
031A06,13,4.62600794582,-74.0904203052,0.0
036A02,13,4.72070678582,-74.0675935024,4.0
081A12,13,4.58004588166,-74.1004362284,0.0
011A12,12,4.53004844767,-74.1214948352,0.0
044A08,12,4.62115161648,-74.1212625015,0.0
193A01,12,4.68996545156,-74.0390003365,4.0
253A00,12,4.61073433437,-74.0794812897,0.0
266A05,12,4.70707882471,-74.1228596669,4.0
004A11,12,4.55864227963,-74.139081356,4.0
210B03,12,4.68721045108,-74.0747650027,2.0
014A01,12,4.68956511776,-74.0404130026,4.0
015B04,12,4.67861311816,-74.0851785018,2.0
016A01,12,4.68807311765,-74.0423750031,4.0
202A01,12,4.71174128512,-74.0324873367,2.0
301A01,12,4.70272295173,-74.0429895031,4.0
292A12,12,4.55169579676,-74.1081316857,0.0
125B05,12,4.67634045127,-74.0868895025,2.0
205A01,12,4.72019678577,-74.0322821693,2.0
117C04,12,4.68142055964,-74.0891098611,2.0
095C07,12,4.6367192835,-74.1192240022,4.0
047A09,12,4.60067894921,-74.181737835,0.0
292A01,12,4.6917592851,-74.0512058358,4.0
059A10,12,4.5821992822,-74.1267138349,4.0
010A12,12,4.53139594715,-74.1189926683,4.0
009A11,12,4.55259700148,-74.1370719881,4.0
005B11,12,4.55870703731,-74.1386914494,0.0
028B08,12,4.63488997609,-74.1624000002,0.0
101A08,12,4.62784394977,-74.1869090011,0.0
298A01,12,4.69691828526,-74.0432748364,4.0
126B07,12,4.65220585995,-74.1437238599,4.0
025A00,12,4.63443144979,-74.0753868356,0.0
162B01,12,4.68064332402,-74.0391583412,2.0
112A02,12,4.74666495256,-74.0647126696,4.0
080B12,12,4.57982634811,-74.100640594,0.0
157C04,12,4.68320847633,-74.0907291394,2.0
080A12,12,4.57955403847,-74.1002335449,0.0
085C09,12,4.60154061578,-74.1338203347,0.0
333A07,12,4.62857795026,-74.1150436686,0.0
509A08,12,4.65012657008,-74.1745983121,2.0
013A01,12,4.69822745162,-74.0328816698,4.0
599A08,12,4.62276689469,-74.1668787442,0.0
370A01,12,4.74632645337,-74.0445710027,4.0
107A07,12,4.6408496055,-74.1351116782,4.0
125C05,12,4.67653128421,-74.0867711686,4.0
085B12,12,4.57650519873,-74.0952804168,0.0
391A00,12,4.64227061737,-74.0739515022,0.0
384A01,12,4.74803128585,-74.0433653364,4.0
048A10,12,4.58821444932,-74.1380701686,0.0
006A12,12,4.55368961501,-74.1213516681,0.0
084A12,12,4.57593477434,-74.0950351957,0.0
079A11,12,4.56934728199,-74.1334391688,0.0
099B09,12,4.6154825661,-74.1367568951,0.0
300A01,12,4.70116670649,-74.0430974976,4.0
283A01,12,4.72239611876,-74.0463280028,4.0
067A00,12,4.61670765246,-74.0862206756,0.0
003B03,12,4.70886417267,-74.0807652863,2.0
123C05,12,4.67306278477,-74.0887653353,4.0
263A05,12,4.70524139691,-74.1237247992,4.0
081B12,12,4.57983304799,-74.1001522502,0.0
006B11,12,4.55468760783,-74.137303369,0.0
083A12,12,4.57789651588,-74.0978038336,0.0
380A01,12,4.74456145258,-74.0437088363,4.0
243B00,12,4.60642220289,-74.0735128451,0.0
198A03,12,4.71858711852,-74.075547836,4.0
299A01,12,4.69936953431,-74.0431578574,4.0
128A07,12,4.66171861372,-74.133996207,0.0
123B07,12,4.64417997614,-74.1522000004,4.0
099B13,12,4.57516351009,-74.0937519947,0.0
091B09,12,4.60539657882,-74.1422088477,4.0
009A12,12,4.53297128101,-74.1203703356,0.0
171C03,12,4.68944768506,-74.0693509796,4.0
041A12,12,4.50893759977,-74.114261941,4.0
124B07,12,4.64738997597,-74.1486000002,4.0
078B12,12,4.5808146934,-74.101581701,0.0
826A00,12,4.65145874808,-74.0572621206,4.0
093A07,12,4.64393895009,-74.1330696682,4.0
275A01,12,4.77737962021,-74.0418113365,4.0
209B08,12,4.61095342371,-74.1314504107,0.0
001B04,12,4.68253828471,-74.0806210025,2.0
255A00,12,4.61349577978,-74.0828576387,0.0
378A01,12,4.74531461939,-74.0438753361,4.0
137A05,12,4.6437801168,-74.0824476693,0.0
015A03,12,4.71531911887,-74.0765905021,4.0
282A01,12,4.7199761187,-74.0466735027,4.0
005A12,12,4.55665472872,-74.1215146461,0.0
079A12,12,4.58057294862,-74.1015915019,0.0
295A01,12,4.68990978439,-74.0464461692,4.0
204A01,12,4.71600211841,-74.0323778368,2.0
076A07,12,4.63767521878,-74.1420013377,4.0
015A01,12,4.68811311846,-74.043067503,4.0
099A11,12,4.54620961494,-74.1363645021,4.0
309C04,12,4.69521369832,-74.1049601393,2.0
204A03,12,4.74253328589,-74.0982196689,0.0
089B09,12,4.61303945431,-74.1405123156,4.0
079B12,12,4.58083683973,-74.1021439302,0.0
001D08,12,4.62039544979,-74.1257153355,4.0
197A08,12,4.62853361629,-74.1494355017,4.0
018A10,12,4.58087269194,-74.1209667318,2.0
126A00,12,4.61776161559,-74.0885234166,2.0
074A07,12,4.63983411708,-74.1368500018,4.0
001B01,12,4.68368999958,-74.0450999996,2.0
276A01,12,4.78367078707,-74.04075117,4.0
296A01,12,4.69343828508,-74.0444240032,4.0
194B06,12,4.65038619887,-74.1250728614,4.0
579A11,12,4.55850427943,-74.1229868864,0.0
386A09,12,4.6058052828,-74.1571453352,0.0
291A01,12,4.69421928513,-74.0508096694,4.0
008A11,12,4.55277957232,-74.1366198598,4.0
097A00,12,4.61111611621,-74.0727990027,0.0
207A08,12,4.60047611597,-74.1178066685,0.0
803B00,12,4.60347839371,-74.0927048661,0.0
206B08,12,4.60379385978,-74.1228785726,2.0
104A08,12,4.62621844946,-74.1910690011,0.0
422A01,12,4.74948395251,-74.0431540025,4.0
293A12,12,4.55177724386,-74.1080011317,0.0
055A01,12,4.69465678467,-74.0373113365,2.0
100A13,12,4.5747303388,-74.0937508888,0.0
002B11,12,4.56167945054,-74.1387565342,2.0
175B03,12,4.68708495151,-74.0754716692,2.0
111B11,12,4.58213116364,-74.1031388577,0.0
065A11,12,4.58808811599,-74.0999975022,0.0
159A08,12,4.61625044971,-74.1371026685,0.0
167A08,12,4.6201651161,-74.1672908343,0.0
120C05,12,4.66915828464,-74.0915251685,4.0
176B03,12,4.68474995158,-74.0784408357,2.0
827A00,12,4.65302751623,-74.0562408408,4.0
166A03,12,4.71154545183,-74.0791240027,4.0
042A10,12,4.59557494904,-74.1666103349,2.0
019A10,12,4.57999761576,-74.1236178354,2.0
250A00,12,4.60925134271,-74.0773307009,0.0
104B11,12,4.58207559307,-74.1034368883,0.0
103B04,12,4.68091145097,-74.0826338358,2.0
016A09,12,4.60691044935,-74.1420833352,0.0
290A01,12,4.69745395166,-74.0502426697,4.0
058A01,12,4.72924178537,-74.0452993364,4.0
104A11,12,4.58158044842,-74.1029803358,0.0
356A07,12,4.64215958303,-74.1543961038,0.0
119A06,12,4.63145611631,-74.092064669,2.0
343B07,12,4.65675458663,-74.1384398197,4.0
127B05,12,4.6790674284,-74.1012154037,4.0
198A01,12,4.70147445132,-74.0330805027,2.0
084A01,12,4.71407578505,-74.0324290028,2.0
062A09,12,4.61278178266,-74.141025835,0.0
026A10,12,4.58048894851,-74.1426645012,4.0
102A08,12,4.6270117833,-74.1890843348,0.0
077A07,12,4.6356966171,-74.1437478345,4.0
007A12,12,4.54778961446,-74.1211241681,0.0
195A01,12,4.69186495105,-74.0357835027,4.0
259A00,12,4.64233395002,-74.0766741691,0.0
096A00,12,4.60902418094,-74.074525249,0.0
289A01,12,4.70072695127,-74.0497023359,4.0
168A05,12,4.68145561821,-74.1171583351,0.0
001A10,12,4.59021157304,-74.1455031652,4.0
233B01,12,4.73495526459,-74.0244876645,2.0
191A01,12,4.68648395091,-74.0450693362,4.0
053A01,12,4.71843461923,-74.0323166696,2.0
001A01,12,4.68409095331,-74.0459144902,4.0
068A07,12,4.63763778379,-74.1368038352,4.0
069A07,12,4.61785102562,-74.0890907166,2.0
134A08,12,4.61422773335,-74.1702708386,4.0
205A08,12,4.62526794947,-74.1380938351,4.0
104B04,12,4.68114845098,-74.0828243361,2.0
111B09,12,4.60916573443,-74.1410650654,4.0
PTI_Bicentario_CE,12,4.59363276197,-74.0817230962,
037A00,12,4.64208795008,-74.0752288353,0.0
209B03,12,4.68589161803,-74.0764473354,2.0
293A01,12,4.68683495119,-74.0520435025,4.0
112B09,12,4.60165819853,-74.1435900552,4.0
034A10,12,4.58561244848,-74.1366983348,0.0
253B09,12,4.63141336545,-74.2039204512,0.0
104A02,11,4.80647695463,-74.0376928364,1.0
133B06,11,4.65946698608,-74.1179906061,4.0
077A01,11,4.74077111901,-74.0432628366,4.0
015A09,11,4.61771851521,-74.1399756404,0.0
083B12,11,4.57803596198,-74.0978860912,0.0
045A08,11,4.62328638784,-74.1234764634,0.0
812A00,11,4.60592672293,-74.0745749274,0.0
001B06,11,4.63839411725,-74.1174495018,2.0
003A12,11,4.56365661529,-74.1248695022,0.0
105C04,11,4.68355468511,-74.0798175373,4.0
118C05,11,4.66139095041,-74.0971675021,4.0
111A04,11,4.70530776779,-74.0992735897,2.0
094A03,11,4.74360671253,-74.1144053406,2.0
776A00,11,4.64147161697,-74.0787663356,4.0
026A09,11,4.61403611594,-74.1663741685,0.0
636B08,11,4.63968881376,-74.1575579474,0.0
041A11,11,4.54335611437,-74.1209395015,0.0
011A00,11,4.59911675578,-74.0996259116,2.0
099C09,11,4.61590484565,-74.137177622,0.0
016A03,11,4.71567161898,-74.0761315021,4.0
525A13,11,4.58584498492,-74.0872184244,0.0
103A08,11,4.62687578285,-74.1892840013,0.0
088B09,11,4.60731378257,-74.1303286681,4.0
078A07,11,4.63308181606,-74.1478349055,4.0
120B05,11,4.66900411776,-74.0916471686,2.0
013A11,11,4.59157528199,-74.0981891686,0.0
200B03,11,4.70082507424,-74.0817466005,2.0
129B06,11,4.64622485406,-74.1095541002,2.0
002A03,11,4.71129245173,-74.0790311694,4.0
046A10,11,4.59411776991,-74.1347123861,0.0
211A08,11,4.62898200786,-74.1708765909,0.0
084B12,11,4.57665485612,-74.095863252,0.0
029A02,11,4.75526011967,-74.0587441694,4.0
060A09,11,4.5937850426,-74.1293603249,2.0
260A05,11,4.70518895199,-74.125415835,4.0
021A11,11,4.58228628219,-74.1166706689,2.0
045A10,11,4.59533135784,-74.1414319332,2.0
398A00,11,4.65856062631,-74.060836112,0.0
587B03,11,4.70741457123,-74.0814869672,2.0
328A11,11,4.55369822634,-74.1405491346,4.0
082B12,11,4.57855630957,-74.0982491107,0.0
331A01,11,4.80648295434,-74.0368781694,4.0
033A12,11,4.52012278039,-74.1174988351,4.0
031A12,11,4.52367578021,-74.1181658354,4.0
191A06,11,4.66840778428,-74.1286278347,0.0
029B08,11,4.63528997688,-74.1623999998,0.0
260A00,11,4.64196795067,-74.0751313361,0.0
067A12,11,4.56474520003,-74.1080287473,0.0
020A11,11,4.58296156981,-74.1145605673,2.0
543B03,11,4.73738799266,-74.074286408,4.0
110A09,11,4.59646311537,-74.1371665018,
165A02,11,4.75927634275,-74.0639300672,4.0
002B06,11,4.64140328322,-74.1144325018,2.0
004A12,11,4.55931011511,-74.1232556688,0.0
031A01,11,4.70720434535,-74.0487771323,4.0
239B00,11,4.61680875917,-74.0690942202,0.0
008A08,11,4.62289602912,-74.1625530915,0.0
032B05,11,4.6847835338,-74.0969656701,2.0
003A10,11,4.58633528176,-74.1444060013,4.0
029A12,11,4.52666128075,-74.1195500019,2.0
352A11,11,4.56013578199,-74.1265588355,0.0
190B06,11,4.64372878353,-74.112080502,2.0
305A01,11,4.72725428599,-74.0458465025,4.0
026A06,11,4.66735678419,-74.1291615021,0.0
161B08,11,4.61386980635,-74.1695052596,4.0
005A08,11,4.62602528335,-74.1593895016,0.0
068B11,11,4.57559734941,-74.1304037462,4.0
084A07,11,4.63549828326,-74.1437865017,4.0
103A02,11,4.78368528754,-74.0414745026,4.0
196B06,11,4.6551695824,-74.1216962768,4.0
361A11,11,4.5586921149,-74.1252516681,0.0
513A08,11,4.61455297277,-74.1160784195,
046A09,11,4.59787028205,-74.1793318344,0.0
