Linea;Ruta;Nodo;Nombre;Posicion;StrTipoServicio
[659] T25;[3677] T25_HAB PM_18.02.19;1509;113A01;26189;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1510;166A01_;26524;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1511;049A01;26862;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1512;048A01-sta barbara;27262;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1513;169A01;27476;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1514;171A01;27699;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1515;172A01;28044;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1516;175A01;28374;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1517;252A01;28631;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1518;250A01;28906;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1519;248A01;29307;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1520;246A01;29517;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1521;047A01;29768;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1522;243A01;30024;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1523;241A01;30504;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1524;239A01;30785;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;42319;237A01;31119;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1525;660A01;31353;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1526;236A01;31605;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1527;234A01;31979;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1528;046A01;32273;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1529;232B01_;32639;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1530;230A01;33053;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1531;043A01;33402;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1532;228A01_;33801;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1533;321A01;34286;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1534;316A01;34552;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1535;061A01;34824;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1536;063A01 USAQUEN;35067;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1537;065A01;35455;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1538;067A01;35785;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1539;069A01;36132;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1540;468A01;36444;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;48460;343A01-CE;36563;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;38357;617A01;36853;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;32727;567A01;37200;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1435;066A01;37566;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1436;064A01;37880;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1437;062A01-Tibabita;38381;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1438;060A01;38632;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1439;190A01;38889;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1440;320A01;39124;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1441;227A01_;39640;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1442;044A01;40108;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1443;229A01;40314;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;31909;231A01;40650;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;30240;233A01_;41146;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;30241;235A01;41405;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1445;045A01.;41894;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1446;070A01;42269;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1447;238A01;42498;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1448;240A01;43013;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1449;264A01_CE;43422;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1450;244A01;43662;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1451;245A01.;43811;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1452;247A01;44189;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1453;249A01;44466;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1454;251A01-Hotel Bta;44762;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1455;174A01;45118;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1456;173A01;45431;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1457;123A01;45666;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1458;170A01- A.Medica;45893;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1459;168A01;46247;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1460;167A01.;46469;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1461;157A01-Sta Ana_;46887;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;1462;165A01;47146;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;47781;164B01;47409;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;32659;217A00;47934;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;32660;344A00;48282;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;32661;342A00;48482;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;32662;348A00;48957;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;32663;363A00;49439;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;28556;364A00;49834;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;28557;365A00;50360;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;28558;367A00;50787;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;41934;818A00;51145;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;41935;371A00;51453;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;41936;372A00;51778;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;41937;375A00_CE_;52260;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;41938;819A00;52525;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;41939;376A00;52790;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;41940;378A00;53090;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;41941;820A00;53433;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;41942;821A00;53674;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;41943;822A00;54047;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;41944;385A00;54318;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;41945;823A00;54620;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;42342;824A00 AK7-CL33;55080;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;42343;828A00 AK7-CL32;55332;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;51024;239C00_CE;55658;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;44824;240B00_CE;55876;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;42346;810A00 AK10-CL23;56404;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;42347;811A00 AK10-CL19;56766;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;42348;812A00 AK10-CL17;56994;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;42349;788A00 AK10-CL15;57241;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;42350;789A00 AK10-CL12;57599;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;42351;790A00 AK10-CL9;57930;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;42352;068A00 AK10-CL7;58204;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;42353;813A00 AK10-CL2;58817;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;42354;444A12 AK10-CL1;59226;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;42355;445A12 AK10-CL4-SUR;59643;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;42356;446A12 AK10-CL10-SUR;59949;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43099;449A12_CE;60211;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43100;450A12_CE;60619;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43101;451A12_Br. Ciudad Jardín Sur;60966;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43102;359A12_CE;61229;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43103;321A12_CE;61675;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43104;044A12_CE;61875;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43105;046A12_CE;62119;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43106;048A12_CE;62544;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43107;055A11_CE;62936;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43108;056A11_CE;63135;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43109;058A11_CE;63391;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;655;016A10_Br. Libertador;63945;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43111;052A10_CE;64280;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43112;017A10_CE;64483;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43113;018A10_CE;64771;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43114;019A10_CE;65090;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;30415;020A10_Br. Santa Lucía;65503;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;30416;419A11_IED Rafael Uribe Uribe Sede A;65685;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;30417;374A11_IED Rafael Uribe Uribe;65889;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;30211;069A11_CAI Tunal ;66207;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;30210;INEM Santiago Pérez;66457;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;30209;Hsp. El Tunal ;66811;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;30208;076A11_Estación Biblioteca ;67076;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;30421;079A11_Estación Parque;67475;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;49144;592A11_CE;67674;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;45652;084A11;68606;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;45634;323A11;69210;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;45635;344A11;69446;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;45630;221A11;69731;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43117;479A11_CE;70062;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43118;219A11_CE;70401;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43119;216A11_CE;70900;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43120;217A11_CE;71095;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43121;212A11_CE;71346;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43122;207A11_CE;71705;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43123;203A11_CE;71908;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43124;179A11_CE;72337;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43125;175A11_CE;72620;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43126;174A11_CE;73016;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43127;159A11_CE;73219;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;43128;160A11_CE;73388;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;49292;162A11_CE;73784;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;49294;164A11_CE;74044;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;49295;166A11_CE;74262;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;49296;165A11_CE;74542;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;49293;157A11_CE;74832;[0] URBANO
[659] T25;[3677] T25_HAB PM_18.02.19;42922;163A11_CE;75145;[0] URBANO
[660] T37;[3816] T37_2019.05.20;46650;231A03_CE;0;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42952;508A03;189;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42953;256A03;557;[0] URBANO
[660] T37;[3816] T37_2019.05.20;39523;322A03;697;[0] URBANO
[660] T37;[3816] T37_2019.05.20;39520;361A03;904;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42956;362A03;1265;[0] URBANO
[660] T37;[3816] T37_2019.05.20;39450;406A03;1580;[0] URBANO
[660] T37;[3816] T37_2019.05.20;39451;286A03;1855;[0] URBANO
[660] T37;[3816] T37_2019.05.20;36354;283A03;2171;[0] URBANO
[660] T37;[3816] T37_2019.05.20;36946;094A03;2580;[0] URBANO
[660] T37;[3816] T37_2019.05.20;36912;153A03;3104;[0] URBANO
[660] T37;[3816] T37_2019.05.20;36913;156A03;3366;[0] URBANO
[660] T37;[3816] T37_2019.05.20;36914;157A03;3537;[0] URBANO
[660] T37;[3816] T37_2019.05.20;36915;159A03;3719;[0] URBANO
[660] T37;[3816] T37_2019.05.20;36916;162A03;3872;[0] URBANO
[660] T37;[3816] T37_2019.05.20;36917;164A03;4119;[0] URBANO
[660] T37;[3816] T37_2019.05.20;40498;536A03;4248;[0] URBANO
[660] T37;[3816] T37_2019.05.20;40499;298A03;4528;[0] URBANO
[660] T37;[3816] T37_2019.05.20;40500;295A03_CE;4869;[0] URBANO
[660] T37;[3816] T37_2019.05.20;40501;274A03_CE;5071;[0] URBANO
[660] T37;[3816] T37_2019.05.20;40502;305A03;5465;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43031;202A03;6001;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43032;051A03;6263;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43033;080A03;6825;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43034;081A03;7118;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42969;049A03;7419;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43035;006A03;8010;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43036;010A04.;8673;[0] URBANO
[660] T37;[3816] T37_2019.05.20;409;112A04;9206;[0] URBANO
[660] T37;[3816] T37_2019.05.20;346;111A04;9491;[0] URBANO
[660] T37;[3816] T37_2019.05.20;412;110A04;10202;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42972;005A04;10563;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43037;012A05;11125;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43038;034A05;11409;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43039;453A05;11767;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42973;169A05;12119;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42974;030A05;12338;[0] URBANO
[660] T37;[3816] T37_2019.05.20;41779;168A05_CE_AV. Cali - Cl 51_;12808;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42976;394A06;13770;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43040;377A06;14279;[0] URBANO
[660] T37;[3816] T37_2019.05.20;323;376A06;14904;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42978;375A06;15886;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42979;379A06;16083;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42980;378A06;16423;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42981;386A06;16981;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42982;400A06;17341;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43977;428A06_AC 26 - KR 60_CE;17680;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43041;414A06;18001;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42983;415A06;18484;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42984;417A06;19187;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42986;391A06;19793;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43042;119A06;19943;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43043;116A06;20637;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44004;119B07;21023;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44006;121B07;21367;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44009;131B07;21728;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44010;258B00;22231;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44012;257B00;22432;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44014;255B00;22791;[0] URBANO
[660] T37;[3816] T37_2019.05.20;49970;890A00_Colegio de la Presentación;23073;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44015;253B00;23275;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44016;250B00;23462;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44018;241B00;23806;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44020;243B00;24121;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44022;247D00;24425;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44026;245D00_CE;24966;[0] URBANO
[660] T37;[3816] T37_2019.05.20;725;245A00;25274;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44028;244B00;25414;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44029;249B00;25785;[0] URBANO
[660] T37;[3816] T37_2019.05.20;728;251B00;26159;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44033;254B00;26438;[0] URBANO
[660] T37;[3816] T37_2019.05.20;49972;891A00_Colegio de la Presentación;26655;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44035;007B00;26743;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44037;256B00;27219;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44039;067B00;27404;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44040;025B07;28008;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44042;120B07;28288;[0] URBANO
[660] T37;[3816] T37_2019.05.20;44044;024B07;28597;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43057;117A06;29208;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43058;118A06;29624;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43978;425A06_CE;30121;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42989;462A05;30748;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42990;463A05;31031;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42991;391A05;31459;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42992;413A06;31952;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43059;388A05;32471;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42993;443A05;32999;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42994;371A05;33311;[0] URBANO
[660] T37;[3816] T37_2019.05.20;48083;480A05_CE.;33663;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42995;372A05;34081;[0] URBANO
[660] T37;[3816] T37_2019.05.20;500;373A05;35079;[0] URBANO
[660] T37;[3816] T37_2019.05.20;42997;374A05;35748;[0] URBANO
[660] T37;[3816] T37_2019.05.20;46541;490A05;36278;[0] URBANO
[660] T37;[3816] T37_2019.05.20;41761;028A05_CE_AV. Calí - Cl 52A;36724;[0] URBANO
[660] T37;[3816] T37_2019.05.20;41760;009A05_CE_AV. Calí - AC 63_;36943;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43000;010A05;37423;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43060;011A05;37778;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43061;029A05;38251;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43062;013A05;38487;[0] URBANO
[660] T37;[3816] T37_2019.05.20;333;006A04;38903;[0] URBANO
[660] T37;[3816] T37_2019.05.20;332;007A04.;39345;[0] URBANO
[660] T37;[3816] T37_2019.05.20;331;008A04;40116;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43004;009A04;40547;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43005;011A04;40742;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43063;007A03;41435;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43064;048A03;41840;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43065;593A03;42102;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43006;082A03;42316;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43007;079A03;42639;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43008;050A03;43195;[0] URBANO
[660] T37;[3816] T37_2019.05.20;49937;375A03;43502;[0] URBANO
[660] T37;[3816] T37_2019.05.20;36244;339A03_CE;44241;[0] URBANO
[660] T37;[3816] T37_2019.05.20;40579;275A03;44963;[0] URBANO
[660] T37;[3816] T37_2019.05.20;40580;296A03_CE;45215;[0] URBANO
[660] T37;[3816] T37_2019.05.20;40581;297A03_CE;45542;[0] URBANO
[660] T37;[3816] T37_2019.05.20;40582;537A03_CE;45753;[0] URBANO
[660] T37;[3816] T37_2019.05.20;37199;163A03;45899;[0] URBANO
[660] T37;[3816] T37_2019.05.20;37200;161A03;46120;[0] URBANO
[660] T37;[3816] T37_2019.05.20;37201;160A03;46300;[0] URBANO
[660] T37;[3816] T37_2019.05.20;37202;158A03;46462;[0] URBANO
[660] T37;[3816] T37_2019.05.20;37203;155A03;46619;[0] URBANO
[660] T37;[3816] T37_2019.05.20;37204;154A03;46905;[0] URBANO
[660] T37;[3816] T37_2019.05.20;36942;093a03;47410;[0] URBANO
[660] T37;[3816] T37_2019.05.20;36322;284A03;47805;[0] URBANO
[660] T37;[3816] T37_2019.05.20;39443;285A03;48161;[0] URBANO
[660] T37;[3816] T37_2019.05.20;39444;407A03;48426;[0] URBANO
[660] T37;[3816] T37_2019.05.20;39521;337A03;48747;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43022;448A03_CE;49045;[0] URBANO
[660] T37;[3816] T37_2019.05.20;43023;512A03_CE;49282;[0] URBANO
[660] T37;[3816] T37_2019.05.20;46650;231A03_CE;49611;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;49478;638A03_CE_;0;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;47484;468A03;1794;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;33149;102A03;2095;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;33150;099A03;2644;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;33151;097A03;2908;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;36343;022A03;3281;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;47488;621A03;3549;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;36346;119A03;3931;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;47487;118A03;4202;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;47489;410A00;4455;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43192;116A03;4603;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43141;604A03;4969;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43193;605A03;5305;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43216;606A03;5572;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;36350;411A03;5865;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;36351;066A03;6061;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43217;291A03;6439;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43218;607A03;6797;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;37059;091A03_ce;7303;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;36942;093a03;7659;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;36355;096A03;7937;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;39745;129A03;8430;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;36356;127A03;8615;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;36357;504A03;8741;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43220;125A03;8975;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43221;248A03;9090;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43222;338A04;9943;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43223;065A04;11087;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43224;018A04;11393;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43225;064A04_;11524;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;31739;314A04_Br Portal del mortiño;12029;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43226;084A04;12277;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43227;086A04;12625;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43228;342A04;13070;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43229;151A04;13348;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43230;408A04;13672;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43231;409A04;13901;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43232;410A04;14381;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43233;411A04;14701;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43234;412A04;14945;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43235;413A04;15376;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;43236;414A04;15714;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;4688;078A04;16044;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;4689;325A04;16716;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;45251;211B03.;17586;[0] URBANO
[666] T21;[3560] T21_HABITUAL_24.12.18_;45250;084B03;17892;[0] URBANO
